Title,Note,URL,Comment
Dropped pin,"Outdoor
People generated
Additional chairs provided within space a

Dust in as wel
Near a small garden
Demarcated by Low fence
No cameras","https://www.google.com/maps/search/1.3793228,103.8395239",
Dropped pin,"Community garden
State-people
Demarcated by fence
No seating
Relatively organized
No cameras ","https://www.google.com/maps/search/1.3784902,103.8381081",
Dropped pin,"Garden
Illegal
People generated
No demarcation 
No cameras
Has a notice for removal ","https://www.google.com/maps/search/1.3793828,103.8375361",
Dropped pin,"Interaction corner
State-provided
Demarcated by Low Walls and signage
4 six-seater chess tables 
Toilet present
No cameras","https://www.google.com/maps/search/1.3795461,103.8368588",
